url,listing_type,name,price,category,bedrooms,bathrooms,floor_area,location,condition,amenities,region,locality,parking_space,is_furnished,lat,lng
https://tonaton.com/a-MfYFNdCgfiFcLuU4uZOExWtlItgec37B-furnished-4bdrm-house-in-e-a-properties-a-c-mall-area-for-rent.html,rentals,"Furnished 4bdrm House in E A Properties, A&C Mall Area for rent",36160,Detached,4.0,5.0,100.0,"Greater Accra, East Legon, A&C Mall Area",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Dishwasher,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,East Legon,False,Furnished,5.64174,-0.1517108
https://tonaton.com/a-MfYFNdCgSD5aU67yT9EN3RZoDPA4rw4b-mini-flat-in-adom-estate-tema-metropolitan-for-rent.html,rentals,"Mini Flat in Adom Estate, Tema Metropolitan for rent",1550,Flats,2.0,2.0,80.0,"Greater Accra, Tema Metropolitan",New,"24-hour Electricity,Balcony,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",Greater Accra,Tema Metropolitan,False,Unfurnished,5.6563118,-0.009326599999999999
https://tonaton.com/a-MfYFNdCgubJPZMaDsUr1rqWYQL0cfB8r-a-luxury-3-bedroom-self-compound-for-rent-at-bush-road.html,rentals,A Luxury 3 Bedroom Self Compound for Rent at Bush Road,3500,Detached,3.0,3.0,13.0,"Greater Accra, Teshie, Teshie New Town",New,"Tiled Floor,Balcony,Kitchen Cabinets,Pop Ceiling,Dining Area,Pre-Paid Meter,24-hour Electricity,Dishwasher",Greater Accra,Teshie,False,Semi-Furnished,5.5831665,-0.1046082
https://tonaton.com/a-LuubBC0gaG5zjTFnWBcIjf0coDsrzco-1bdrm-room-parlour-in-in-between-commandos-for-rent.html,rentals,1bdrm Room & Parlour in In Between Commandos for rent,1500,Flats,1.0,1.0,240.0,"Greater Accra, Adenta",Used,"24-hour Electricity,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgEQ2rzOLFEAbYdh9eNOm39zBi-2bdrm-apartment-in-ayathar-bedroom-tseaddo-for-rent.html,rentals,"2bdrm Apartment in Ayathar Bedroom, Tseaddo for Rent",3000,Flats,2.0,2.0,16.0,"Greater Accra, Teshie, Tseaddo",Used,"Apartment,Pop Ceiling,Pre-Paid Meter,Dishwasher,Air Conditioning,Tiled Floor,24-hour Electricity",Greater Accra,Teshie,False,Semi-Furnished,5.5862504,-0.1394584
https://tonaton.com/a-MfYFNdCgzLLNzPxo5BxHTN57znMute9y-2bdrm-apartment-in-spintex-for-rent.html,rentals,2bdrm Apartment in Spintex for rent,3000,Flats,2.0,3.0,121.0,"Greater Accra, Spintex",New,"24-hour Electricity,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgR29y0u5xrhatERgZvSpQYjdK-4bdrm-house-in-manet-cottage-spintex-for-rent.html,rentals,"4bdrm House in Manet Cottage, Spintex for rent",6500,Detached,4.0,3.0,4999.0,"Greater Accra, Spintex",Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Spintex,False,Semi-Furnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgSqx3mNx7CAqB2RuZJspWwt8Z-1bdrm-room-parlour-in-frafraha-for-rent.html,rentals,1bdrm Room & Parlour in Frafraha for rent,900,Flats,1.0,1.0,200.0,"Greater Accra, Adenta, Frafraha",Used,"24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter",Greater Accra,Adenta,False,Unfurnished,5.7252259,-0.1549277
https://tonaton.com/a-MfYFNdCgO3AoT1o4QPnz9vu8DAG3IO4J-furnished-5bdrm-house-in-ahodwo-daaban-kumasi-metropolitan-for-rent.html,rentals,"Furnished 5bdrm House in Ahodwo Daaban, Kumasi Metropolitan for Rent",20000,Detached,5.0,5.0,15.0,"Ashanti, Kumasi Metropolitan",New,"Air Conditioning,Pre-Paid Meter,TV,24-hour Electricity,Dishwasher,Tiled Floor,Refrigerator,Pop Ceiling,Kitchen Shelf,Hot Water,Dining Area,Wardrobe,Kitchen Cabinets",Ashanti,Kumasi Metropolitan,False,Furnished,6.6932173,-1.627507
https://tonaton.com/a-MfYFNdCgKDP4zC8jwXuEHOLqim1Npjrp-an-executive-2-bedroom-apartment-for-rent-at-coastal-down.html,rentals,An Executive 2 Bedroom Apartment for Rent at Coastal Down,1200,Flats,2.0,2.0,13.0,"Greater Accra, Spintex",Used,"24-hour Electricity,Kitchen Cabinets,Pop Ceiling,Tiled Floor,Dining Area,Dishwasher,Pre-Paid Meter",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgEG2GHx6m7QidwQbwXOaTxkkB-3bdrm-apartment-in-beverly-hills-airport-residential-area-for-rent.html,rentals,"3bdrm Apartment in Beverly Hills, Airport Residential Area for rent",15420,Flats,3.0,4.0,1253.0,"Greater Accra, Airport Residential Area",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Airport Residential Area,False,Unfurnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgbycZN9764Gu9L1iyrij1SDsN-1bdrm-apartment-in-adenta-pantang-for-rent.html,rentals,1bdrm Apartment in Adenta Pantang for rent,1500,Flats,1.0,1.0,4545.0,"Greater Accra, Adenta",New,"24-hour Electricity,Apartment,Chandelier,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCh3LYtRWvdmVpDXzCH26Tx3Lf1-3bdrm-house-in-koans-estate-ga-west-municipal-for-rent.html,rentals,"3bdrm House in Koans Estate, Ga West Municipal for rent",3000,Detached,3.0,3.0,1233.0,"Greater Accra, Ga West Municipal",New,"24-hour Electricity,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ga West Municipal,False,Unfurnished,5.7088147,-0.3560076
https://tonaton.com/a-MfYFNdCgOIIB7JHu11grrxp1q8Pus5y0-2bdrm-apartment-in-east-legon-for-rent.html,rentals,2bdrm Apartment in East Legon for Rent,2200,Flats,2.0,2.0,123.0,"Greater Accra, East Legon",New,24-hour Electricity,Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgEUbJv8HHro9YY1wL9JDZtQVY-furnished-4bdrm-apartment-in-airport-residential-area-for-rent.html,rentals,Furnished 4bdrm Apartment in Airport Residential Area for rent,40000,Flats,4.0,4.0,215.0,"Greater Accra, Airport Residential Area",Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Airport Residential Area,False,Furnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgtXMSfetyFbTnHtbwTx1OXqwO-2bdrm-apartment-in-tseaddo-for-rent.html,rentals,2bdrm Apartment in Tseaddo for rent,11200,Flats,2.0,2.0,155.0,"Greater Accra, Teshie, Tseaddo",New,"24-hour Electricity,Air Conditioning,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,Teshie,False,Unfurnished,5.5862504,-0.1394584
https://tonaton.com/a-MfYFNdCgeuhPz6DnSRIFW6ueqkqNh1PC-1bdrm-apartment-in-taifa-burkina-for-rent.html,rentals,1bdrm Apartment in Taifa-Burkina for rent,600,Flats,1.0,1.0,14.0,"Greater Accra, Taifa-Burkina",Used,"Apartment,24-hour Electricity,Kitchen Shelf",Greater Accra,Taifa-Burkina,False,Unfurnished,5.6663422,-0.2522717
https://tonaton.com/a-MfYFNdCgZb4aXOnVa8yVhR4RemvMswAh-2bdrm-apartment-in-m-e-e-estate-agency-upsa-area-for-rent.html,rentals,"2bdrm Apartment in M.E.E Estate Agency, UPSA Area for rent",6500,Flats,2.0,3.0,44.0,"Greater Accra, Madina, UPSA Area",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor",Greater Accra,Madina,False,Semi-Furnished,5.660528999999999,-0.1658758
https://tonaton.com/a-LuubBC0gHuxbMUQ35jNB0Yh2Wu9JmyM-1bdrm-apartment-in-tanoso-atwima-nwabiagya-for-rent.html,rentals,"1bdrm Apartment in Tanoso, Atwima Nwabiagya for rent",660,Flats,1.0,1.0,500.0,"Ashanti, Atwima Nwabiagya",New,"Kitchen Cabinets,Kitchen Shelf,Microwave,Pre-Paid Meter,Wardrobe,Wi-Fi",Ashanti,Atwima Nwabiagya,False,Semi-Furnished,6.533697399999999,-1.4048249
https://tonaton.com/a-MfYFNdCh1sRcokWoA02Qx8g4I68Rc3Js-3bdrm-house-in-charclem-ventures-east-legon-for-rent.html,rentals,"3bdrm House in Charclem Ventures, East Legon for rent",5000,Detached,3.0,2.0,150.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgwmuJnyyu2YnLTcRaU8bY6zsU-2bdrm-apartment-in-kumasi-metropolitan-for-rent.html,rentals,2bdrm Apartment in Kumasi Metropolitan for rent,1200,Flats,2.0,2.0,106.0,"Ashanti, Kumasi Metropolitan",New,Apartment,Ashanti,Kumasi Metropolitan,False,Unfurnished,6.6932173,-1.627507
https://tonaton.com/a-MfYFNdCgpCllQJyaaSk3UZWiZxtj0j51-4bdrm-house-in-tseaddo-for-rent.html,rentals,4bdrm House in Tseaddo for rent,36300,Detached,4.0,4.0,210.0,"Greater Accra, Teshie, Tseaddo",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,Teshie,False,Unfurnished,5.5862504,-0.1394584
https://tonaton.com/a-MfYFNdCgVWql1ohUjggHuvC1SXTO1OFw-3bdrm-house-in-manet-court-estate-for-rent.html,rentals,3bdrm House in Manet Court Estate for rent,11600,Detached,3.0,2.0,180.0,"Greater Accra, Spintex, Manet Court",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Spintex,False,Semi-Furnished,5.622277,-0.125897
https://tonaton.com/a-MfYFNdCgp6fOxzh0KQjADQ5R9cuHr2CH-3bdrm-apartment-in-m-e-e-estate-agency-east-legon-for-rent.html,rentals,"3bdrm Apartment in M.E.E Estate Agency, East Legon for rent",4000,Flats,3.0,2.0,65.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgmkoRgqaPAWMQrYjaO01MozNP-2bdrm-apartment-in-east-legon-for-rent.html,rentals,2bdrm Apartment in East Legon for rent,5000,Flats,2.0,2.0,180.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgQMowRJx6MfehlsJ9TUV1lKNp-2bdrm-apartment-in-tuba-kasoa-for-rent.html,rentals,"2bdrm Apartment in Tuba, Kasoa for rent",1200,Flats,2.0,1.0,12.0,"Greater Accra, Kasoa",New,"Dining Area,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Apartment",Greater Accra,Kasoa,False,Unfurnished,5.5344155,-0.4252737
https://tonaton.com/a-MfYFNdCgezfMsMtpbwX4ZCYEIgABMhC9-4bdrm-house-in-tseaddo-airport-residential-area-for-rent.html,rentals,"4bdrm House in Tseaddo, Airport Residential Area for rent",18000,Detached,4.0,4.0,111.0,"Greater Accra, Airport Residential Area",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter",Greater Accra,Airport Residential Area,False,Unfurnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgUwmlY9DzoF3DRXa2GucCWGFt-3bdrm-house-in-bronko-housing-spintex-for-rent.html,rentals,"3bdrm House in Bronko Housing, Spintex for Rent",15500,Detached,3.0,3.0,90.0,"Greater Accra, Spintex",New,"Chandelier,Pop Ceiling,Tiled Floor,Pre-Paid Meter,Kitchen Shelf,Dining Area,Kitchen Cabinets,Hot Water,24-hour Electricity,Balcony,Air Conditioning,Wardrobe",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgN5vhrZf5vbTDa8tv5cSXG5qP-3bdrm-apartment-in-saint-peters-down-takoradi-for-rent.html,rentals,"3bdrm Apartment in Saint Peter’S Down, Takoradi for rent",1500,Flats,3.0,2.0,200.0,"Western Region, Takoradi",Used,"Air Conditioning,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor,24-hour Electricity,Apartment",Western Region,Takoradi,False,Unfurnished,4.9015794,-1.7830973
https://tonaton.com/a-MfYFNdCgLcqBP82GKKmuvznXRaI3IL6F-1bdrm-apartment-in-oyibi-for-rent.html,rentals,1bdrm Apartment in Oyibi for rent,1000,Flats,1.0,1.0,2222.0,"Greater Accra, Oyibi",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Oyibi,False,Unfurnished,5.812958099999999,-0.1179155
https://tonaton.com/a-MfYFNdCgUqOW10wX7Qq5mlc1tyoXOXWt-4bdrm-house-in-living-large-adjiriganor-for-rent.html,rentals,"4bdrm House in Living Large, Adjiriganor for Rent",8700,Detached,4.0,4.0,18.0,"Greater Accra, Adjiriganor",New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adjiriganor,False,Unfurnished,5.6510376,-0.1354586
https://tonaton.com/a-MfYFNdCgPuLdtZS7kjFvO4Ai2g8h1Dw6-1bdrm-apartment-in-klagon-sign-board-ashaiman-municipal-for-rent.html,rentals,"1bdrm Apartment in Klagon Sign Board, Ashaiman Municipal for rent",1500,Flats,1.0,2.0,100.0,"Greater Accra, Ashaiman Municipal",New,"24-hour Electricity,Balcony,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Ashaiman Municipal,False,Unfurnished,5.6983973,-0.0279867
https://tonaton.com/a-MfYFNdCglyGgjdh7mFbxqiYpVcMsnyxc-3bdrm-duplex-in-the-blay-adenta-for-rent.html,rentals,"3bdrm Duplex in The Blay, Adenta for rent",16000,Duplex,3.0,4.0,1000.0,"Greater Accra, Adenta",New,"Air Conditioning,Apartment,Chandelier,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgWzLeUJn148Nzq7UvoIzFSMX1-3bdrm-house-in-spintex-for-rent.html,rentals,3bdrm House in Spintex for rent,7975,Detached,3.0,4.0,121.0,"Greater Accra, Spintex",Used,"24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Tiled Floor,Wardrobe",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgtMAuxMEuBRLRJgXkWSc5zOSv-furnished-2bdrm-apartment-in-osu-for-rent.html,rentals,Furnished 2bdrm Apartment in Osu for rent,15600,Flats,2.0,2.0,600.0,"Greater Accra, Osu",New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Osu,False,Furnished,5.5570305,-0.1762717
https://tonaton.com/a-MfYFNdCgGVlzfzISYTcQb9DgtFnn8NC1-3bdrm-apartment-in-spintex-tema-metropolitan-for-rent.html,rentals,"3bdrm Apartment in Spintex, Tema Metropolitan for rent",3000,Flats,3.0,3.0,100.0,"Greater Accra, Tema Metropolitan",Used,24-hour Electricity,Greater Accra,Tema Metropolitan,False,Semi-Furnished,5.6563118,-0.009326599999999999
https://tonaton.com/a-MfYFNdCgLYfNauKkECH2EJukzLtCzPfo-2bdrm-apartment-in-hfc-estate-spintex-for-rent.html,rentals,"2bdrm Apartment in Hfc Estate, Spintex for rent",2000,Flats,2.0,2.0,986.0,"Greater Accra, Spintex",Used,"24-hour Electricity,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgSCoxfFY28kidCZSDMQWLhPJA-5bdrm-bungalow-in-mictim-east-legon-for-rent.html,rentals,"5bdrm Bungalow in Mictim, East Legon for Rent",39350,Detached,5.0,4.0,10.0,"Greater Accra, East Legon",New,"Kitchen Cabinets,Hot Water,24-hour Electricity,Balcony,Kitchen Shelf,Air Conditioning",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCh1QrF4QuiCh31roXi9Ln65X0l-4bdrm-apartment-in-charclem-ventures-east-legon-for-rent.html,rentals,"4bdrm Apartment in Charclem Ventures, East Legon for rent",6000,Flats,4.0,4.0,145.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-LuubBC0heU06wsefxsDacurTFgJGPkf-2bdrm-apartment-in-charclem-ventures-haatso-for-rent.html,rentals,"2bdrm Apartment in Charclem Ventures, Haatso for rent",3000,Flats,2.0,3.0,145.0,"Greater Accra, Haatso",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Haatso,False,Semi-Furnished,5.6694251,-0.203367
https://tonaton.com/a-MfYFNdCgRFLbshc4NuH5LdC36X2GH1Ea-4bdrm-apartment-in-hfc-estate-spintex-for-rent.html,rentals,"4bdrm Apartment in Hfc Estate, Spintex for rent",14000,Flats,4.0,5.0,100.0,"Greater Accra, Spintex",New,"Air Conditioning,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgIfbGloLvtHOgYap5zuZrtnPP-3bdrm-townhouse-terrace-in-charclem-ventures-east-legon-for-rent.html,rentals,"3bdrm Townhouse / Terrace in Charclem Ventures, East Legon for rent",34271,Townhouse,3.0,3.0,150.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Microwave,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgKcvf0BHNgvlHT1dIKMuqwbwO-1bdrm-apartment-in-lashibi-spintex-for-rent.html,rentals,"1bdrm Apartment in Lashibi, Spintex for rent",1500,Flats,1.0,2.0,5000.0,"Greater Accra, Spintex",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wi-Fi,Wardrobe",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgZOjrX5xRiXq204BZqUoFxj3Y-furnished-4bdrm-house-in-adjinganor-east-legon-for-rent.html,rentals,"Furnished 4bdrm House in Adjinganor, East Legon for rent",40000,Detached,4.0,4.0,750.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,East Legon,False,Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgWmka6mMoXkDw8twyZwWPQXfb-2bdrm-apartment-in-coca-cola-spintex-for-rent.html,rentals,"2bdrm Apartment in Coca-Cola, Spintex for rent",8000,Flats,2.0,2.0,900.0,"Greater Accra, Spintex",New,"24-hour Electricity,Apartment,Air Conditioning,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor",Greater Accra,Spintex,False,Semi-Furnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgOHkDCu0ytrRblcsFSStWyFNw-furnished-4bdrm-house-in-skm-haatso-for-rent.html,rentals,"Furnished 4bdrm House in Skm, Haatso for rent",20700,Detached,4.0,5.0,100.0,"Greater Accra, Haatso",New,"Dining Area,24-hour Electricity,Air Conditioning,Balcony,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Wardrobe,Tiled Floor",Greater Accra,Haatso,False,Furnished,5.6694251,-0.203367
https://tonaton.com/a-MfYFNdCgVw3LjKr7BFcmRVoKtWN0dKcS-2bdrm-apartment-in-nyamekye-nyanmekye-for-rent.html,rentals,"2bdrm Apartment in Nyamekye, Nyanmekye for rent",2000,Flats,2.0,2.0,800.0,"Greater Accra, Lapaz, Nyanmekye",Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Lapaz,False,Unfurnished,5.609507499999999,-0.2507539
https://tonaton.com/a-MfYFNdCgKeRCKfkxPKdBudmpMmyg8iPo-3bdrm-duplex-in-ghana-property-mall-oyarifa-for-rent.html,rentals,"3bdrm Duplex in Ghana Property Mall, Oyarifa for rent",5000,Duplex,3.0,3.0,100.0,"Greater Accra, Oyarifa",New,"Pre-Paid Meter,Dining Area,Air Conditioning,Tiled Floor,24-hour Electricity,Chandelier,Kitchen Cabinets,Hot Water,Wardrobe,Dishwasher,Pop Ceiling,Balcony",Greater Accra,Oyarifa,False,Unfurnished,5.7556353,-0.1738945
https://tonaton.com/a-MfYFNdCgL8nIcoTOUPqBj7uhf19Qrawl-furnished-3bdrm-apartment-in-dzorwulu-is-1-500-for-rent.html,rentals,"Furnished 3bdrm Apartment in Dzorwulu Is $1,500 for rent",25602,Flats,3.0,3.0,200.0,"Greater Accra, Dzorwulu",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Dzorwulu,False,Furnished,5.6141232,-0.1956471
https://tonaton.com/a-MfYFNdCh2K8et2Hf1EdeRVUxfuL4acOQ-1bdrm-apartment-in-marios-properties-adjiriganor-for-rent.html,rentals,"1bdrm Apartment in Mario’S Properties, Adjiriganor for rent",1200,Flats,1.0,1.0,100.0,"Greater Accra, Adjiriganor",Used,"24-hour Electricity,Apartment",Greater Accra,Adjiriganor,False,Unfurnished,5.6510376,-0.1354586
https://tonaton.com/a-MfYFNdCglOFG5Mc49jdijaSrFcmkNuE3-4bdrm-apartment-in-legacy-consult-spintex-for-rent.html,rentals,"4bdrm Apartment in Legacy Consult, Spintex for Rent",2500,Flats,4.0,4.0,20.0,"Greater Accra, Spintex",Used,"24-hour Electricity,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Kitchen Shelf,Dining Area,Balcony,Chandelier",Greater Accra,Spintex,False,Semi-Furnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCh1sLJ4Uzadq9smCLyyF6g29Pe-2bdrm-apartment-in-housing-down-adenta-for-rent.html,rentals,2bdrm Apartment in Housing Down Adenta for rent,1700,Flats,2.0,2.0,580.0,"Greater Accra, Adenta",Used,"24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-LuubBC0h7zW5ZKmX4V6WOpSbBJiVozB-furnished-3bdrm-apartment-in-north-legon-for-rent.html,rentals,Furnished 3bdrm Apartment in North Legon for rent,14000,Flats,3.0,3.0,600.0,"Greater Accra, North Legon",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",Greater Accra,North Legon,False,Furnished,5.6825806,-0.1916501
https://tonaton.com/a-MfYFNdCgOMQWhgQmDol3munmc6o1j0uf-4bdrm-house-in-xcellence-properties-east-legon-for-rent.html,rentals,"4bdrm House in Xcellence Properties, East Legon for rent",11952,Detached,4.0,4.0,100.0,"Greater Accra, East Legon",Used,"Air Conditioning,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgeqXKQSFXnAFOpg3Tkt4qALqe-1bdrm-apartment-in-pokuase-for-rent.html,rentals,1bdrm Apartment in Pokuase for rent,1200,Flats,1.0,1.0,100.0,"Greater Accra, Pokuase",Used,"24-hour Electricity,Apartment,Balcony,Tiled Floor",Greater Accra,Pokuase,False,Unfurnished,5.700273,-0.302078
